"","id_no","binomial","presence","origin","shape_Area","TaxonID","Order","Family","Genus","Species","Animal","Vertebrate","Mammal","Bird","Herptile","Fish","Invertebrate","Plant","Seed","Fruit","Nectar","Root","Leaf","Woody","Herbaceous","Other","TaxonomicNote","FillCode","TrophicLevel","MammalEater","Insectivore","Frugivore","Granivore","Folivore","DataSource","syn_name1","syn_name_sub1","syn_name2","syn_name_sub2","syn_name3","syn_name_sub3","syn_name4","syn_name_sub4","syn_name5","syn_name_sub5","syn_name6","syn_name_sub6"
"71",576,"Aethomys thomasi",1,1,22.62676522,3357,"RODENTIA","MURIDAE","Aethomys","thomasi",0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,"",1,"Herbivore",0,0,1,1,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",712,"Ailuropoda melanoleuca",1,1,0.02826229,6325,"CARNIVORA","URSIDAE","Ailuropoda","melanoleuca",3,3,3,0,0,3,0,1,0,0,0,1,1,0,0,0,"",0,"Herbivore",0,0,0,0,1,"Nowak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",136218,"Ailurops melanotis",1,1,0.00707392,4560,"DIPROTODONTIA","PHALANGERIDAE","Ailurops","melanotis",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"",1,"Herbivore",0,0,0,0,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",40637,"Ailurops ursinus",1,1,7.55e-05,4561,"DIPROTODONTIA","PHALANGERIDAE","Ailurops","ursinus",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"",0,"Herbivore",0,0,0,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",714,"Ailurus fulgens",1,1,31.27247456,21,"CARNIVORA","AILURIDAE","Ailurus","fulgens",3,3,3,3,0,0,3,1,1,1,0,1,1,0,1,0,"",0,"Herbivore",0,0,1,1,1,"Nowak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",723,"Akodon aerosus",1,1,3.637183614,858,"RODENTIA","CRICETIDAE","Akodon","aerosus",1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,"",0,"Omnivore",0,1,0,1,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",724,"Akodon affinis",1,1,2.02887293,859,"RODENTIA","CRICETIDAE","Akodon","affinis",1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,"",0,"Omnivore",0,1,0,1,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",725,"Akodon albiventer",1,1,34.6909046,860,"RODENTIA","CRICETIDAE","Akodon","albiventer",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",0,"Carnivore",0,1,0,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",136432,"Akodon aliquantulus",1,1,0.043714024,861,"RODENTIA","CRICETIDAE","Akodon","aliquantulus",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",0,"Carnivore",0,1,0,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",726,"Akodon azarae",1,1,9.24e-05,862,"RODENTIA","CRICETIDAE","Akodon","azarae",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"",0,"Omnivore",0,1,0,0,0,"Nowak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",727,"Akodon bogotensis",1,1,0.857336915,863,"RODENTIA","CRICETIDAE","Akodon","bogotensis",1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,"Book lists in genus Microxus",0,"Omnivore",0,1,0,1,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",728,"Akodon boliviensis",1,1,18.51100338,864,"RODENTIA","CRICETIDAE","Akodon","boliviensis",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"",2.1,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",729,"Akodon budini",1,1,1.750883545,865,"RODENTIA","CRICETIDAE","Akodon","budini",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"",2.1,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",730,"Akodon cursor",1,1,70.51178574,866,"RODENTIA","CRICETIDAE","Akodon","cursor",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"",2.1,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",731,"Akodon dayi",1,1,24.39786046,867,"RODENTIA","CRICETIDAE","Akodon","dayi",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"",2.1,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",732,"Akodon dolores",1,1,5.226355187,868,"RODENTIA","CRICETIDAE","Akodon","dolores",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"",2.1,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",733,"Akodon fumeus",1,1,12.84350351,869,"RODENTIA","CRICETIDAE","Akodon","fumeus",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"",2.1,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",736,"Akodon iniscatus",1,1,0.000141755,870,"RODENTIA","CRICETIDAE","Akodon","iniscatus",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"",2.1,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",737,"Akodon juninensis",1,1,0.00396198,871,"RODENTIA","CRICETIDAE","Akodon","juninensis",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"",2.1,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",739,"Akodon kofordi",1,1,0.04187554,872,"RODENTIA","CRICETIDAE","Akodon","kofordi",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"",2.1,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",741,"Akodon latebricola",1,1,0.487042065,873,"RODENTIA","CRICETIDAE","Akodon","latebricola",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Book lists in genus Microxus",2.1,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",136729,"Akodon leucolimnaeus",1,1,0.013451275,874,"RODENTIA","CRICETIDAE","Akodon","leucolimnaeus",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"",2.1,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",742,"Akodon lindberghi",1,1,0.333861534,875,"RODENTIA","CRICETIDAE","Akodon","lindberghi",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"",2.1,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",753,"Akodon lutescens",1,1,15.44185105,876,"RODENTIA","CRICETIDAE","Akodon","lutescens",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"",2.1,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",746,"Akodon mimus",1,1,4.852972521,877,"RODENTIA","CRICETIDAE","Akodon","mimus",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Book lists in genus Microxus",0,"Omnivore",0,1,0,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",747,"Akodon molinae",1,1,0.0001804,878,"RODENTIA","CRICETIDAE","Akodon","molinae",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"",2.1,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",748,"Akodon mollis",1,1,21.7062066,879,"RODENTIA","CRICETIDAE","Akodon","mollis",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"",2.1,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",136197,"Akodon montensis",1,1,0.000193335,880,"RODENTIA","CRICETIDAE","Akodon","montensis",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"",2.1,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",136260,"Akodon mystax",1,1,0.004297245,881,"RODENTIA","CRICETIDAE","Akodon","mystax",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"",2.1,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",749,"Akodon neocenus",1,1,3.735865431,882,"RODENTIA","CRICETIDAE","Akodon","neocenus",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"",2.1,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",136408,"Akodon oenos",1,1,0.090375215,883,"RODENTIA","CRICETIDAE","Akodon","oenos",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"",2.1,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",752,"Akodon orophilus",1,1,2.77495738,884,"RODENTIA","CRICETIDAE","Akodon","orophilus",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"",2.1,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",136483,"Akodon paranaensis",1,1,0.01298619,885,"RODENTIA","CRICETIDAE","Akodon","paranaensis",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"",2.1,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",136676,"Akodon pervalens",1,1,2.526444595,886,"RODENTIA","CRICETIDAE","Akodon","pervalens",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"",2.1,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",136753,"Akodon philipmyersi",1,1,0.19334437,887,"RODENTIA","CRICETIDAE","Akodon","philipmyersi",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"",2.1,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",136693,"Akodon reigi",1,1,6.338774302,888,"RODENTIA","CRICETIDAE","Akodon","reigi",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"",2.1,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",755,"Akodon sanctipaulensis",1,1,0.06754461,889,"RODENTIA","CRICETIDAE","Akodon","sanctipaulensis",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"",2.1,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",756,"Akodon serrensis",1,1,24.60891365,890,"RODENTIA","CRICETIDAE","Akodon","serrensis",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"",2.1,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",757,"Akodon siberiae",1,1,2.733114131,891,"RODENTIA","CRICETIDAE","Akodon","siberiae",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"",2.1,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",758,"Akodon simulator",1,1,14.05988504,892,"RODENTIA","CRICETIDAE","Akodon","simulator",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"",2.1,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",759,"Akodon spegazzinii",1,1,5.137009955,893,"RODENTIA","CRICETIDAE","Akodon","spegazzinii",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"",2.1,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",760,"Akodon subfuscus",1,1,14.37452778,894,"RODENTIA","CRICETIDAE","Akodon","subfuscus",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"",2.1,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",761,"Akodon surdus",1,1,1.31901439,895,"RODENTIA","CRICETIDAE","Akodon","surdus",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"",2.1,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",762,"Akodon sylvanus",1,1,0.09990357,896,"RODENTIA","CRICETIDAE","Akodon","sylvanus",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"",2.1,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",763,"Akodon toba",1,1,39.12167315,897,"RODENTIA","CRICETIDAE","Akodon","toba",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"",2.1,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",764,"Akodon torques",1,1,5.545744561,898,"RODENTIA","CRICETIDAE","Akodon","torques",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"",2.1,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",766,"Akodon varius",1,1,20.96911587,899,"RODENTIA","CRICETIDAE","Akodon","varius",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"",2.1,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",811,"Alcelaphus buselaphus",1,1,0.4777919,131,"CETARTIODACTYLA","BOVIDAE","Alcelaphus","buselaphus",0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,"",0,"Herbivore",0,0,0,0,1,"Nowak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",41782,"Alces alces",1,1,1252.249116,682,"CETARTIODACTYLA","CERVIDAE","Alces","alces",0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"",0,"Herbivore",0,0,0,0,1,"Nowak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",818,"Alces americanus",1,1,43.33274164,683,"CETARTIODACTYLA","CERVIDAE","Alces","americanus",0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,"",0,"Herbivore",0,0,0,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",843,"Alionycteris paucidentata",1,1,0.415565844,5020,"CHIROPTERA","PTEROPODIDAE","Alionycteris","paucidentata",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",3,"Herbivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",851,"Allactaga balikunica",1,1,26.03261006,2076,"RODENTIA","DIPODIDAE","Allactaga","balikunica",1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"",0,"Omnivore",0,1,0,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",852,"Allactaga bullata",1,1,173.6177283,2077,"RODENTIA","DIPODIDAE","Allactaga","bullata",1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,"",0,"Omnivore",0,0,0,1,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",853,"Allactaga elater",1,1,345.0850441,2078,"RODENTIA","DIPODIDAE","Allactaga","elater",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"",0,"Omnivore",0,1,0,0,0,"Nowak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",854,"Allactaga euphratica",1,1,71.01133015,2079,"RODENTIA","DIPODIDAE","Allactaga","euphratica",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",0,"Herbivore",0,0,0,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",855,"Allactaga firouzi",1,1,0.019046207,2080,"RODENTIA","DIPODIDAE","Allactaga","firouzi",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",1,"Herbivore",0,0,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",856,"Allactaga hotsoni",1,1,46.46526079,2081,"RODENTIA","DIPODIDAE","Allactaga","hotsoni",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",1,"Herbivore",0,0,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",857,"Allactaga major",1,1,526.9785609,2082,"RODENTIA","DIPODIDAE","Allactaga","major",0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,2,"",0,"Herbivore",0,0,0,1,0,"Nowak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",858,"Allactaga severtzovi",1,1,4.653505704,2083,"RODENTIA","DIPODIDAE","Allactaga","severtzovi",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",1,"Herbivore",0,0,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",859,"Allactaga sibirica",1,1,620.0317154,2084,"RODENTIA","DIPODIDAE","Allactaga","sibirica",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",0,"Carnivore",0,1,0,0,0,"Nowak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",850,"Allactaga tetradactyla",1,1,9.08e-05,2085,"RODENTIA","DIPODIDAE","Allactaga","tetradactyla",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",1,"Herbivore",0,0,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",860,"Allactaga vinogradovi",1,1,4.71786222,2086,"RODENTIA","DIPODIDAE","Allactaga","vinogradovi",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",1,"Herbivore",0,0,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",136326,"Allactaga williamsi",1,1,66.51947927,2087,"RODENTIA","DIPODIDAE","Allactaga","williamsi",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",1,"Herbivore",0,0,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",861,"Allactodipus bobrinskii",1,1,0.597329057,2089,"RODENTIA","DIPODIDAE","Allactodipus","bobrinskii",1,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,"",0,"Omnivore",0,1,0,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",865,"Allenopithecus nigroviridis",1,1,35.769899,538,"PRIMATES","CERCOPITHECIDAE","Allenopithecus","nigroviridis",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",0,"Herbivore",0,0,0,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",868,"Allocebus trichotis",1,1,3.626084693,760,"PRIMATES","CHEIROGALEIDAE","Allocebus","trichotis",1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,"",1,"Omnivore",0,1,1,0,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",42640,"Allocricetulus curtatus",1,1,1.499400448,901,"RODENTIA","CRICETIDAE","Allocricetulus","curtatus",3,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,"",0,"Herbivore",0,0,0,1,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",875,"Allocricetulus eversmanni",1,1,224.3481443,902,"RODENTIA","CRICETIDAE","Allocricetulus","eversmanni",2,3,3,3,3,0,2,1,1,0,0,0,1,0,0,0,"",0,"Omnivore",0,0,0,1,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",136486,"Alouatta arctoidea",1,1,30.25765916,54,"PRIMATES","ATELIDAE","Alouatta","arctoidea",0,0,0,0,0,0,0,1,3,2,0,0,1,1,0,3,"Family Cebidae in Nowak 1999",0,"Herbivore",0,0,0,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",39957,"Alouatta belzebul",1,1,0.177572955,55,"PRIMATES","ATELIDAE","Alouatta","belzebul",0,0,0,0,0,0,0,1,3,2,0,0,1,1,0,3,"Family Cebidae in Nowak 1999",0,"Herbivore",0,0,0,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",41545,"Alouatta caraya",1,1,261.8868504,56,"PRIMATES","ATELIDAE","Alouatta","caraya",0,0,0,0,0,0,0,1,3,2,0,0,1,1,0,3,"Family Cebidae in Nowak 1999",0,"Herbivore",0,0,0,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",43912,"Alouatta discolor",1,1,30.73433042,57,"PRIMATES","ATELIDAE","Alouatta","discolor",0,0,0,0,0,0,0,1,3,2,0,0,1,1,0,3,"Family Cebidae in Nowak 1999",0,"Herbivore",0,0,0,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",39916,"Alouatta guariba",1,1,95.1871843,58,"PRIMATES","ATELIDAE","Alouatta","guariba",0,0,0,0,0,0,0,1,3,2,0,0,1,1,0,3,"Family Cebidae in Nowak 1999",0,"Herbivore",0,0,0,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",922,"Alouatta juara",1,1,190.639252,59,"PRIMATES","ATELIDAE","Alouatta","juara",0,0,0,0,0,0,0,1,3,2,0,0,1,1,0,3,"Family Cebidae in Nowak 1999",0,"Herbivore",0,0,0,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",40642,"Alouatta macconnelli",1,1,143.5831094,60,"PRIMATES","ATELIDAE","Alouatta","macconnelli",0,0,0,0,0,0,0,1,3,1,0,0,1,1,0,2,"Family Cebidae in Nowak 1999",0,"Herbivore",0,0,1,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",136332,"Alouatta nigerrima",1,1,18.2842685,61,"PRIMATES","ATELIDAE","Alouatta","nigerrima",0,0,0,0,0,0,0,1,3,2,0,0,1,1,0,3,"Family Cebidae in Nowak 1999",0,"Herbivore",0,0,0,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",39960,"Alouatta palliata",1,1,19.38717939,62,"PRIMATES","ATELIDAE","Alouatta","palliata",0,0,0,0,0,0,0,1,3,2,0,0,1,1,0,3,"Family Cebidae in Nowak 1999",0,"Herbivore",0,0,0,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",914,"Alouatta pigra",1,1,20.49425719,63,"PRIMATES","ATELIDAE","Alouatta","pigra",0,0,0,0,0,0,0,1,3,2,0,0,1,1,0,3,"Family Cebidae in Nowak 1999",0,"Herbivore",0,0,0,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",136787,"Alouatta puruensis",1,1,85.85874526,64,"PRIMATES","ATELIDAE","Alouatta","puruensis",0,0,0,0,0,0,0,1,3,2,0,0,1,1,0,3,"Family Cebidae in Nowak 1999",0,"Herbivore",0,0,0,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",41546,"Alouatta sara",1,1,28.61669484,65,"PRIMATES","ATELIDAE","Alouatta","sara",0,0,0,0,0,0,0,1,3,2,0,0,1,1,0,3,"Family Cebidae in Nowak 1999",0,"Herbivore",0,0,0,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",918,"Alouatta ululata",1,1,8.103923435,67,"PRIMATES","ATELIDAE","Alouatta","ululata",0,0,0,0,0,0,0,1,3,2,0,0,1,1,0,3,"Family Cebidae in Nowak 1999",0,"Herbivore",0,0,0,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",948,"Alticola albicaudus",1,1,0.646939185,904,"RODENTIA","CRICETIDAE","Alticola","albicaudus",0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,"",1,"Herbivore",0,0,0,0,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",949,"Alticola argentatus",1,1,6.818607125,905,"RODENTIA","CRICETIDAE","Alticola","argentatus",0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,"",1,"Herbivore",0,0,0,0,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",950,"Alticola barakshin",1,1,0.275731221,906,"RODENTIA","CRICETIDAE","Alticola","barakshin",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",0,"Herbivore",0,0,0,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",951,"Alticola lemminus",1,1,22.6679762,907,"RODENTIA","CRICETIDAE","Alticola","lemminus",0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,1,"",0,"Herbivore",0,0,0,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",952,"Alticola macrotis",1,1,0.790967518,908,"RODENTIA","CRICETIDAE","Alticola","macrotis",0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,"",1,"Herbivore",0,0,0,0,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",953,"Alticola montosa",1,1,1.872501355,909,"RODENTIA","CRICETIDAE","Alticola","montosa",0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,"",1,"Herbivore",0,0,0,0,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",136648,"Alticola olchonensis",1,1,0.069665101,910,"RODENTIA","CRICETIDAE","Alticola","olchonensis",0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,"",1,"Herbivore",0,0,0,0,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
