"","id_no","binomial","presence","origin","shape_Area","MSW3_ID","MSWFamilyLatin","Diet.Inv","Diet.Vend","Diet.Vect","Diet.Vfish","Diet.Vunk","Diet.Scav","Diet.Fruit","Diet.Nect","Diet.Seed","Diet.PlantO","Diet.Source","Diet.Certainty","ForStrat.Value","ForStrat.Certainty","ForStrat.Comment","Activity.Nocturnal","Activity.Crepuscular","Activity.Diurnal","Activity.Source","Activity.Certainty","BodyMass.Value","BodyMass.Source","BodyMass.SpecLevel","syn_name1","syn_name_sub1","syn_name2","syn_name_sub2","syn_name3","syn_name_sub3","syn_name4","syn_name_sub4","syn_name5","syn_name_sub5","syn_name6","syn_name_sub6"
"1778",136417,"Hadromys yunnanensis",1,1,0.240457649,2353,"Muridae",0,0,0,0,0,0,0,0,0,100,"Ref_2","D1","G","A","",1,0,0,"Ref_3","D2",59,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1779",9630,"Haeromys margarettae",1,1,0.01118372,2356,"Muridae",0,0,0,0,0,0,0,0,100,0,"Ref_1","ABC","Ar","A","",1,0,0,"Ref_3","D2",12.7,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1780",9631,"Haeromys minahassae",1,1,0.11190287,2354,"Muridae",0,0,0,0,0,0,0,0,100,0,"Ref_1","ABC","Ar","A","",1,0,0,"Ref_3","D2",14.7,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1781",9632,"Haeromys pusillus",1,1,3.27071856,2355,"Muridae",0,0,0,0,0,0,0,0,100,0,"Ref_1","ABC","Ar","A","",1,0,0,"Ref_3","D2",10.4,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1782",15585,"Handleyomys alfaroi",1,1,26.00825721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1783",15591,"Handleyomys chapmani",1,1,2.893437243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1784",547,"Handleyomys fuscatus",1,1,6.466154871,1769,"Cricetidae",20,0,0,0,0,0,20,0,20,40,"Ref_2","D1","G","A","",1,0,0,"Ref_3","D2",49.5,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1785",15598,"Handleyomys intectus",1,1,0.798847474,1770,"Cricetidae",20,0,0,0,0,0,20,0,20,40,"Ref_1","ABC","G","A","",1,0,0,"Ref_3","D2",60.5,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1786",15606,"Handleyomys melanotis",1,1,11.89269031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1787",15611,"Handleyomys rhabdops",1,1,0.005671731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1788",15612,"Handleyomys rostratus",1,1,46.84622329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1789",15613,"Handleyomys saturatior",1,1,9.11819438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1790",9676,"Hapalemur alaotrensis",1,1,0.018414825,501,"Lemuridae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","Ar","A","",0,0,1,"Ref_1","ABC",1616.83,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1791",9672,"Hapalemur aureus",1,1,0.208938935,504,"Lemuridae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","Ar","A","",0,0,1,"Ref_1","ABC",1575,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1792",9673,"Hapalemur griseus",1,1,4.330353401,503,"Lemuridae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","Ar","A","",0,0,1,"Ref_1","ABC",1400,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1794",9678,"Hapalemur occidentalis",1,1,3.350300853,502,"Lemuridae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","Ar","A","",0,0,1,"Ref_1","ABC",750,"Ref_129",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1795",9679,"Hapalomys delacouri",1,1,2.90171058,2357,"Muridae",0,0,0,0,0,0,30,0,0,70,"Ref_1","ABC","Ar","A","",1,0,0,"Ref_1","ABC",64.3,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1796",9680,"Hapalomys longicaudatus",1,1,0.011626915,2358,"Muridae",0,0,0,0,0,0,30,0,0,70,"Ref_1","ABC","Ar","A","",1,0,0,"Ref_1","ABC",70,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1797",9690,"Haplonycteris fischeri",1,1,0.041823985,3793,"Pteropodidae",0,0,0,0,0,0,100,0,0,0,"Ref_1","ABC","Ar","A","",1,0,0,"Ref_1","ABC",17.96,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1798",9736,"Harpiocephalus harpia",1,1,12.3487137,4716,"Vespertilionidae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","A","",1,0,0,"Ref_1","ABC",16.31,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1799",9737,"Harpiocephalus mordax",1,1,0.07795732,4717,"Vespertilionidae",100,0,0,0,0,0,0,0,0,0,"Ref_2","D1","A","A","",1,0,0,"Ref_1","ABC",16.31,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1801",136445,"Harpiola isodon",1,1,1.048234689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1802",136776,"Harpyionycteris celebensis",1,1,0.005840445,3794,"Pteropodidae",0,0,0,0,0,0,100,0,0,0,"Ref_1","ABC","Ar","A","",1,0,0,"Ref_1","ABC",104,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1803",9740,"Harpyionycteris whiteheadi",1,1,0.366475455,3795,"Pteropodidae",0,0,0,0,0,0,100,0,0,0,"Ref_1","ABC","Ar","A","",1,0,0,"Ref_1","ABC",110.5,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1804",9759,"Heimyscus fumosus",1,1,41.03586367,2359,"Muridae",10,0,0,0,0,0,10,0,20,60,"Ref_3","D2","S","A","",1,0,0,"Ref_1","ABC",14.25,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1805",9760,"Helarctos malayanus",1,1,1.801530295,5027,"Ursidae",50,20,0,0,0,0,20,0,10,0,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",46500,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1806",9828,"Heliophobius argenteocinereus",1,1,157.9515879,2851,"Bathyergidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",0,0,1,"Ref_1","ABC",181,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1807",9830,"Heliosciurus gambianus",1,1,290.2255851,1015,"Sciuridae",20,0,0,0,20,0,30,0,30,0,"Ref_1","ABC","S","A","",0,1,1,"Ref_1","ABC",295,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1808",9831,"Heliosciurus mutabilis",1,1,89.31647831,1014,"Sciuridae",20,0,0,0,20,0,30,0,30,0,"Ref_1","ABC","S","A","",0,1,1,"Ref_1","ABC",390,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1809",9832,"Heliosciurus punctatus",1,1,26.62734221,1016,"Sciuridae",20,0,0,0,20,0,30,0,30,0,"Ref_1","ABC","S","A","",0,1,1,"Ref_1","ABC",174,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1810",9833,"Heliosciurus rufobrachium",1,1,239.6276076,1017,"Sciuridae",20,0,0,0,20,0,30,0,30,0,"Ref_1","ABC","S","A","",0,1,1,"Ref_1","ABC",371.5,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1811",9834,"Heliosciurus ruwenzorii",1,1,11.42956054,1013,"Sciuridae",20,0,0,0,20,0,30,0,30,0,"Ref_1","ABC","S","A","",0,1,1,"Ref_1","ABC",291,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1812",9835,"Heliosciurus undulatus",1,1,10.36981601,1012,"Sciuridae",20,0,0,0,20,0,30,0,30,0,"Ref_1","ABC","S","A","",0,1,1,"Ref_1","ABC",347.33,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1813",41608,"Helogale hirtula",1,1,74.35498136,4889,"Herpestidae",70,0,0,0,20,0,10,0,0,0,"Ref_1","ABC","G","A","",0,0,1,"Ref_1","ABC",289,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1814",41609,"Helogale parvula",1,1,573.1601517,4890,"Herpestidae",70,0,0,0,20,0,10,0,0,0,"Ref_1","ABC","G","A","",0,0,1,"Ref_1","ABC",300,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1815",9869,"Hemibelideus lemuroides",1,1,0.015373275,230,"Pseudocheiridae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","Ar","A","",1,0,0,"Ref_1","ABC",952.5,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1816",62011,"Hemicentetes nigriceps",1,1,3.399879708,364,"Tenrecidae",100,0,0,0,0,0,0,0,0,0,"Ref_4","ABC","G","A","",1,0,0,"Ref_1","ABC",102.99,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1817",40593,"Hemicentetes semispinosus",1,1,10.51709101,363,"Tenrecidae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",137.8,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1818",40607,"Hemiechinus auritus",1,5,0.91611208,3223,"Erinaceidae",30,0,0,0,30,20,10,0,10,0,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",342,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1819",40608,"Hemiechinus collaris",1,1,22.79028409,3224,"Erinaceidae",30,0,0,0,30,20,10,0,10,0,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",141,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1820",41689,"Hemigalus derbyanus",1,1,15.302,4865,"Viverridae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",2322.5,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1821",9919,"Hemitragus jemlahicus",1,1,11.53125722,5223,"Bovidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",1,1,0,"Ref_1","ABC",35200,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1823",41610,"Herpestes brachyurus",1,1,34.93527953,4891,"Herpestidae",30,20,30,10,0,0,10,0,0,0,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",1853.52,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1825",41599,"Herpestes flavescens",1,1,18.44735504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1826",41612,"Herpestes fuscus",1,1,1.60097535,4900,"Herpestidae",30,20,30,10,0,0,10,0,0,0,"Ref_2","D1","G","A","",1,1,1,"Ref_1","ABC",1984.74,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1827",41613,"Herpestes ichneumon",1,3,20.56278406,4898,"Herpestidae",30,20,30,10,0,0,10,0,0,0,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",5174.98,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1828",41614,"Herpestes javanicus",1,3,0.03086002,4897,"Herpestidae",30,20,30,10,0,0,10,0,0,0,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",750,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1829",41615,"Herpestes naso",1,1,1.03287777,4896,"Herpestidae",30,20,30,10,0,0,10,0,0,0,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",2999.99,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1830",41605,"Herpestes ochraceus",1,1,41.48774549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1831",41600,"Herpestes pulverulentus",1,1,72.51203927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1832",41606,"Herpestes sanguineus",1,1,1388.668662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1833",41616,"Herpestes semitorquatus",1,5,34.93538954,4895,"Herpestidae",30,20,30,10,0,0,10,0,0,0,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",1916.01,"Ref_178",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1834",41617,"Herpestes smithii",1,1,5.42506105,4894,"Herpestidae",30,20,30,10,0,0,10,0,0,0,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",1781.95,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1835",41618,"Herpestes urva",1,1,2.902395932,4893,"Herpestidae",30,20,30,10,0,0,10,0,0,0,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",1863.2,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1836",41619,"Herpestes vitticollis",1,1,10.82255381,4892,"Herpestidae",30,20,30,10,0,0,10,0,0,0,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",2575.59,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1837",9975,"Hesperoptenus blanfordi",1,1,0.02932155,4383,"Vespertilionidae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","A","",1,0,0,"Ref_1","ABC",6.53,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1838",9976,"Hesperoptenus doriae",1,1,0.49458451,4379,"Vespertilionidae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","A","",1,0,0,"Ref_1","ABC",9.56,"Ref_178",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1839",9977,"Hesperoptenus gaskelli",1,1,0.00072833,4380,"Vespertilionidae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","A","",1,0,0,"Ref_1","ABC",13.07,"Ref_178",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1840",9978,"Hesperoptenus tickelli",1,1,7.49925844,4382,"Vespertilionidae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","A","",1,0,0,"Ref_1","ABC",16.3,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1841",9979,"Hesperoptenus tomesi",1,1,1.0559617,4381,"Vespertilionidae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","A","",1,0,0,"Ref_1","ABC",31,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1842",9987,"Heterocephalus glaber",1,1,110.2895857,2852,"Bathyergidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",55,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1843",9997,"Heterohyrax brucei",1,1,0.00970918,406,"Procaviidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","S","A","",0,0,1,"Ref_1","ABC",2625,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1844",10004,"Heteromys anomalus",1,1,22.1632502,1247,"Heteromyidae",0,0,0,0,0,0,0,0,30,70,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",70,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1845",10005,"Heteromys australis",1,1,18.45964017,1246,"Heteromyidae",0,0,0,0,0,0,0,0,30,70,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",267.5,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1846",10006,"Heteromys desmarestianus",1,1,39.96271355,1245,"Heteromyidae",0,0,0,0,0,0,0,0,30,70,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",72.5,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1847",10007,"Heteromys gaumeri",1,1,14.36904407,1244,"Heteromyidae",0,0,0,0,0,0,0,0,30,70,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",63.6,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848",10009,"Heteromys nelsoni",1,1,0.040300787,1248,"Heteromyidae",0,0,0,0,0,0,0,0,30,70,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",54.2,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1849",136638,"Heteromys oasicus",1,1,0.002184955,1243,"Heteromyidae",0,0,0,0,0,0,0,0,30,70,"Ref_2","D1","G","A","",1,0,0,"Ref_1","ABC",83.95,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1850",10010,"Heteromys oresterus",1,1,0.109340205,1241,"Heteromyidae",0,0,0,0,0,0,0,0,30,70,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",74.8,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1851",136333,"Heteromys teleus",1,1,1.556146413,1242,"Heteromyidae",0,0,0,0,0,0,0,0,30,70,"Ref_2","D1","G","A","",1,0,0,"Ref_1","ABC",83.95,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1852",10053,"Hippocamelus antisensis",1,1,0.1469404,5287,"Cervidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",68599.35,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1853",10054,"Hippocamelus bisulcus",1,1,0.00310598,5286,"Cervidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",70000.32,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1854",10103,"Hippopotamus amphibius",1,1,0.669439436,5118,"Hippopotamidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",1417489.99,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1855",10109,"Hipposideros abae",1,1,190.8861908,4002,"Hipposideridae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","A","",1,0,0,"Ref_1","ABC",9.31,"Ref_178",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1856",10110,"Hipposideros armiger",1,1,0.02358854,3997,"Hipposideridae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","A","",1,0,0,"Ref_1","ABC",53,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1857",10111,"Hipposideros ater",1,1,0.946705955,3996,"Hipposideridae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","A","",1,0,0,"Ref_1","ABC",5.79,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1858",10112,"Hipposideros beatus",1,1,25.52570758,3995,"Hipposideridae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","A","",1,0,0,"Ref_1","ABC",6.65,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1859",10113,"Hipposideros bicolor",1,1,34.93527953,3994,"Hipposideridae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","A","",1,0,0,"Ref_1","ABC",7.64,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1860",136566,"Hipposideros boeadii",1,1,0.03100512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1861",10114,"Hipposideros breviceps",1,1,0.050945655,3980,"Hipposideridae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","A","",1,0,0,"Ref_1","ABC",9.31,"Ref_178",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1862",10115,"Hipposideros caffer",1,1,266.0140644,3993,"Hipposideridae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","A","",1,0,0,"Ref_1","ABC",9.45,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1863",10116,"Hipposideros calcaratus",1,1,0.00055805,4004,"Hipposideridae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","A","",1,0,0,"Ref_1","ABC",11.35,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1864",10117,"Hipposideros camerunensis",1,1,0.02540216,3991,"Hipposideridae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","A","",1,0,0,"Ref_1","ABC",23.28,"Ref_178",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1865",10118,"Hipposideros cervinus",1,1,10.60588783,3990,"Hipposideridae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","A","",1,0,0,"Ref_1","ABC",9.3,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1866",10119,"Hipposideros cineraceus",1,1,170.1162823,3989,"Hipposideridae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","A","",1,0,0,"Ref_1","ABC",4.72,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1867",10120,"Hipposideros commersoni",1,1,7.87e-05,3988,"Hipposideridae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","A","",1,0,0,"Ref_1","ABC",99.09,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1868",10121,"Hipposideros coronatus",1,1,0.01754256,3987,"Hipposideridae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","A","",1,0,0,"Ref_1","ABC",10.59,"Ref_178",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1869",10122,"Hipposideros corynophyllus",1,1,0.001232875,3986,"Hipposideridae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","A","",1,0,0,"Ref_1","ABC",14.5,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1870",10123,"Hipposideros coxi",1,1,0.1789321,3985,"Hipposideridae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","A","",1,0,0,"Ref_1","ABC",9.25,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1871",10124,"Hipposideros crumeniferus",1,1,0.197984835,3984,"Hipposideridae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","A","",1,0,0,"Ref_1","ABC",9.18,"Ref_178",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1872",10125,"Hipposideros curtus",1,1,10.85618802,3992,"Hipposideridae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","A","",1,0,0,"Ref_1","ABC",9.31,"Ref_178",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1873",10126,"Hipposideros cyclops",1,1,0.02539926,3981,"Hipposideridae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","A","",1,0,0,"Ref_1","ABC",33.5,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1874",10127,"Hipposideros demissus",1,1,0.27519687,3982,"Hipposideridae",100,0,0,0,0,0,0,0,0,0,"Ref_2","D1","A","A","",1,0,0,"Ref_1","ABC",13.94,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1875",10128,"Hipposideros diadema",1,1,0.94669671,3983,"Hipposideridae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","A","",1,0,0,"Ref_1","ABC",43.76,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1876",10129,"Hipposideros dinops",1,1,0.01670717,3999,"Hipposideridae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","A","",1,0,0,"Ref_1","ABC",74.5,"Ref_136",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
