MSW3_ID,MSWFamilyLatin,Scientific,Diet-Inv,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,Diet-Source,Diet-Certainty,ForStrat-Value,ForStrat-Certainty,ForStrat-Comment,Activity-Nocturnal,Activity-Crepuscular,Activity-Diurnal,Activity-Source,Activity-Certainty,BodyMass-Value,BodyMass-Source,BodyMass-SpecLevel
738,Cercopithecidae,Chlorocebus cynosuros,10,0,0,0,20,0,40,0,10,20,Ref_1,ABC,S,A,,0,0,1,Ref_1,ABC,4993,"Ref_2, Ref_3",0
739,Cercopithecidae,Chlorocebus sabaeus,20,0,0,0,20,0,40,0,0,20,Ref_1,ABC,S,A,,0,0,1,Ref_1,ABC,4993,"Ref_2, Ref_3",0
740,Cercopithecidae,Chlorocebus tantalus,20,0,0,0,0,0,50,0,0,30,Ref_39,ABC,S,A,,0,0,1,Ref_1,ABC,4993,"Ref_2, Ref_3",0
741,Cercopithecidae,Chlorocebus djamdjamensis,10,0,0,0,0,0,10,0,0,80,Ref_1,ABC,S,A,,0,0,1,Ref_1,ABC,6000,Ref_118,1
742,Cercopithecidae,Chlorocebus aethiops,20,0,0,0,20,0,40,0,0,20,Ref_1,ABC,S,A,,0,0,1,Ref_1,ABC,4155,Ref_117,1
743,Cercopithecidae,Chlorocebus pygerythrus,20,0,0,0,20,0,40,0,0,20,Ref_2,D1,S,A,,0,0,1,Ref_1,ABC,4993,"Ref_2, Ref_3",0
744,Cercopithecidae,Erythrocebus patas,0,0,0,0,0,0,40,0,20,40,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,8090,Ref_117,1
745,Cercopithecidae,Lophocebus albigena,0,0,0,0,0,0,50,0,0,50,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,7690.06,Ref_117,1
746,Cercopithecidae,Lophocebus aterrimus,0,0,0,0,0,0,40,20,40,0,Ref_48,ABC,Ar,A,,0,0,1,Ref_1,ABC,6510.37,Ref_58,1
747,Cercopithecidae,Lophocebus opdenboschi,0,0,0,0,0,0,40,20,40,0,Ref_2,D1,Ar,A,,0,0,1,Ref_1,ABC,7075.67,"Ref_2, Ref_3",0
748,Cercopithecidae,Mandrillus leucophaeus,10,0,0,0,10,0,40,0,30,10,Ref_1,ABC,S,A,,0,0,1,Ref_1,ABC,14999.96,Ref_117,1
749,Cercopithecidae,Mandrillus sphinx,10,0,0,0,10,0,40,0,30,10,Ref_1,ABC,S,A,,0,0,1,Ref_1,ABC,18249.88,Ref_117,1
750,Cercopithecidae,Miopithecus talapoin,50,0,0,0,0,0,50,0,0,0,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,1250,Ref_117,1
751,Cercopithecidae,Miopithecus ogouensis,20,0,0,0,0,0,80,0,0,0,Ref_2,D1,Ar,A,,0,0,1,Ref_1,ABC,1250,"Ref_2, Ref_3",0
752,Cercopithecidae,Papio cynocephalus,10,0,0,0,10,0,20,0,0,60,Ref_109,ABC,G,A,,0,0,1,Ref_1,ABC,15822.15,Ref_58,1
753,Cercopithecidae,Papio ursinus,20,0,0,0,10,0,40,0,20,10,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,17729.44,Ref_58,1
754,Cercopithecidae,Papio hamadryas,10,0,0,0,10,0,0,0,0,80,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,21250.05,Ref_117,1
755,Cercopithecidae,Papio anubis,10,40,0,0,0,0,20,0,0,30,Ref_99,ABC,G,A,,0,0,1,Ref_1,ABC,17728.56,Ref_58,1
756,Cercopithecidae,Papio papio,10,0,0,0,20,0,20,0,10,40,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,18026.05,Ref_58,1
757,Cercopithecidae,Theropithecus gelada,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,17049.83,Ref_117,1
758,Cercopithecidae,Colobus angolensis,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,9850,Ref_117,1
759,Cercopithecidae,Colobus guereza,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,10600,Ref_117,1
760,Cercopithecidae,Colobus polykomos,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,9917.45,Ref_117,1
761,Cercopithecidae,Colobus satanas,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,4319.96,Ref_117,1
762,Cercopithecidae,Colobus vellerosus,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,7700.18,Ref_58,1
763,Cercopithecidae,Nasalis larvatus,0,0,0,0,0,0,20,0,0,80,Ref_1,ABC,S,A,,0,0,1,Ref_1,ABC,9000,Ref_117,1
764,Cercopithecidae,Piliocolobus preussi,0,0,0,0,0,0,20,0,0,80,Ref_2,D1,Ar,A,,0,0,1,Ref_1,ABC,8865.71,Ref_58,1
765,Cercopithecidae,Piliocolobus tholloni,0,0,0,0,0,0,20,0,0,80,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,8591.69,"Ref_2, Ref_3",0
766,Cercopithecidae,Piliocolobus rufomitratus,0,0,0,0,0,0,20,0,10,70,Ref_71,ABC,Ar,A,,0,0,1,Ref_1,ABC,8030.75,Ref_58,1
767,Cercopithecidae,Piliocolobus pennantii,0,0,0,0,0,0,20,0,0,80,Ref_2,D1,Ar,A,,0,0,1,Ref_1,ABC,10896,Ref_58,1
768,Cercopithecidae,Piliocolobus kirkii,0,0,0,0,0,0,20,0,0,80,Ref_94,ABC,Ar,A,,0,0,1,Ref_1,ABC,7158.29,Ref_58,1
769,Cercopithecidae,Piliocolobus gordonorum,0,0,0,0,0,0,20,0,0,80,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,8591.69,"Ref_2, Ref_3",0
770,Cercopithecidae,Piliocolobus foai,0,0,0,0,0,0,20,0,0,80,Ref_2,D1,Ar,A,,0,0,1,Ref_1,ABC,8591.69,"Ref_2, Ref_3",0
771,Cercopithecidae,Piliocolobus tephrosceles,0,0,0,0,0,0,20,0,0,80,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,8591.69,"Ref_2, Ref_3",0
772,Cercopithecidae,Piliocolobus badius,0,0,0,0,0,0,20,0,0,80,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,8430.4,Ref_58,1
773,Cercopithecidae,Presbytis frontata,0,0,0,0,0,0,40,0,40,20,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,6050,Ref_117,1
774,Cercopithecidae,Presbytis thomasi,0,0,0,0,0,0,40,0,40,20,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,6690,Ref_117,1
775,Cercopithecidae,Presbytis siamensis,0,0,0,0,0,0,50,0,30,20,Ref_8,ABC,Ar,A,,0,0,1,Ref_1,ABC,5895.06,Ref_58,1
776,Cercopithecidae,Presbytis rubicunda,0,0,0,0,0,0,40,0,40,20,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,6300,Ref_117,1
777,Cercopithecidae,Presbytis potenziani,0,0,0,0,0,0,40,0,40,20,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,6450,Ref_117,1
778,Cercopithecidae,Presbytis natunae,0,0,0,0,0,0,40,0,40,20,Ref_2,D1,Ar,A,,0,0,1,Ref_1,ABC,6374.15,"Ref_2, Ref_3",0
779,Cercopithecidae,Presbytis hosei,0,0,0,0,0,0,40,0,40,20,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,6500,Ref_117,1
780,Cercopithecidae,Presbytis femoralis,0,0,0,0,0,0,40,0,40,20,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,7000,Ref_117,1
781,Cercopithecidae,Presbytis chrysomelas,0,0,0,0,0,0,40,0,40,20,Ref_2,D1,Ar,A,,0,0,1,Ref_1,ABC,6374.15,"Ref_2, Ref_3",0
782,Cercopithecidae,Presbytis comata,0,0,0,0,0,0,40,0,40,20,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,6250,Ref_117,1
783,Cercopithecidae,Presbytis melalophos,0,0,0,0,0,0,40,0,40,20,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,6300,Ref_117,1
784,Cercopithecidae,Procolobus verus,0,0,0,0,0,0,10,0,10,80,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,4000,Ref_117,1
785,Cercopithecidae,Pygathrix nigripes,0,0,0,0,0,0,30,0,0,70,Ref_51,ABC,Ar,A,,0,0,1,Ref_1,ABC,10333.32,Ref_58,1
786,Cercopithecidae,Pygathrix nemaeus,0,0,0,0,0,0,20,0,0,80,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,8310,Ref_117,1
787,Cercopithecidae,Pygathrix cinerea,0,0,0,0,0,0,20,0,10,70,Ref_78,ABC,Ar,A,,0,0,1,Ref_1,ABC,9266.6,"Ref_2, Ref_3",0
788,Cercopithecidae,Rhinopithecus brelichi,0,0,0,0,0,0,20,0,10,70,Ref_19,ABC,Ar,A,,0,0,1,Ref_1,ABC,12267.15,Ref_58,1
789,Cercopithecidae,Rhinopithecus bieti,0,0,0,0,0,0,0,0,0,100,Ref_5,ABC,Ar,A,,0,0,1,Ref_1,ABC,11000.54,Ref_58,1
790,Cercopithecidae,Rhinopithecus avunculus,0,0,0,0,0,0,20,0,10,70,Ref_78,ABC,Ar,A,,0,0,1,Ref_1,ABC,9086.19,Ref_58,1
791,Cercopithecidae,Rhinopithecus roxellana,0,0,0,0,0,0,10,0,10,80,Ref_67,ABC,Ar,A,,0,0,1,Ref_1,ABC,13456.8,Ref_58,1
792,Cercopithecidae,Semnopithecus priam,0,0,0,0,0,0,40,0,0,60,Ref_76,ABC,S,A,,0,1,1,Ref_1,ABC,10752,"Ref_2, Ref_3",0
793,Cercopithecidae,Semnopithecus ajax,0,0,0,0,0,0,20,0,10,70,Ref_2,D1,S,A,,0,1,1,Ref_1,ABC,10752,"Ref_2, Ref_3",0
794,Cercopithecidae,Semnopithecus hypoleucos,0,0,0,0,0,0,20,0,10,70,Ref_2,D1,S,A,,0,1,1,Ref_1,ABC,10026.65,Ref_58,1
795,Cercopithecidae,Semnopithecus hector,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,S,A,,0,1,1,Ref_1,ABC,10752,"Ref_2, Ref_3",0
796,Cercopithecidae,Semnopithecus entellus,0,0,0,0,0,0,10,0,0,90,Ref_1,ABC,S,A,,0,1,1,Ref_1,ABC,11529.83,Ref_117,1
797,Cercopithecidae,Semnopithecus schistaceus,0,0,0,0,0,0,10,0,10,80,Ref_1,ABC,S,A,,0,1,1,Ref_1,ABC,10752,"Ref_2, Ref_3",0
798,Cercopithecidae,Semnopithecus dussumieri,0,0,0,0,0,0,10,0,10,80,Ref_1,ABC,S,A,,0,1,1,Ref_1,ABC,10752,"Ref_2, Ref_3",0
799,Cercopithecidae,Simias concolor,0,0,0,0,0,0,10,0,10,80,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,7393.9,Ref_58,1
800,Cercopithecidae,Trachypithecus geei,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,8350,Ref_117,1
801,Cercopithecidae,Trachypithecus shortridgei,0,0,0,0,0,0,30,0,0,70,Ref_2,D1,Ar,A,,0,0,1,Ref_1,ABC,8516.46,"Ref_2, Ref_3",0
802,Cercopithecidae,Trachypithecus poliocephalus,0,0,0,0,0,0,30,0,0,70,Ref_2,D1,Ar,A,,0,0,1,Ref_1,ABC,8516.46,"Ref_2, Ref_3",0
803,Cercopithecidae,Trachypithecus pileatus,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,11450,Ref_117,1
804,Cercopithecidae,Trachypithecus phayrei,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,8400,Ref_117,1
805,Cercopithecidae,Trachypithecus obscurus,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,6420,Ref_117,1
806,Cercopithecidae,Trachypithecus laotum,0,0,0,0,0,0,30,0,0,70,Ref_2,D1,Ar,A,,0,0,1,Ref_1,ABC,8516.46,"Ref_2, Ref_3",0
807,Cercopithecidae,Trachypithecus germaini,0,0,0,0,0,0,30,0,0,70,Ref_2,D1,Ar,A,,0,0,1,Ref_1,ABC,8516.46,"Ref_2, Ref_3",0
808,Cercopithecidae,Trachypithecus francoisi,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,7325,Ref_117,1
809,Cercopithecidae,Trachypithecus ebenus,0,0,0,0,0,0,30,0,0,70,Ref_2,D1,Ar,A,,0,0,1,Ref_1,ABC,8516.46,"Ref_2, Ref_3",0
810,Cercopithecidae,Trachypithecus delacouri,0,0,0,0,0,0,30,0,0,70,Ref_2,D1,Ar,A,,0,0,1,Ref_1,ABC,8516.46,"Ref_2, Ref_3",0
811,Cercopithecidae,Trachypithecus cristatus,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,8350,Ref_117,1
812,Cercopithecidae,Trachypithecus barbei,0,0,0,0,0,0,30,0,0,70,Ref_2,D1,Ar,A,,0,0,1,Ref_1,ABC,8516.46,"Ref_2, Ref_3",0
813,Cercopithecidae,Trachypithecus auratus,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,7100,Ref_117,1
814,Cercopithecidae,Trachypithecus hatinhensis,0,0,0,0,0,0,30,0,0,70,Ref_2,D1,Ar,A,,0,0,1,Ref_1,ABC,8516.46,"Ref_2, Ref_3",0
815,Cercopithecidae,Trachypithecus vetulus,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,8830,Ref_117,1
816,Cercopithecidae,Trachypithecus johnii,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,11921,Ref_117,1
817,Hylobatidae,Bunopithecus hoolock,10,0,0,0,0,0,70,0,0,20,Ref_10,ABC,Ar,A,,0,0,1,Ref_1,ABC,6699,Ref_58,1
818,Hylobatidae,Hylobates albibarbis,0,0,0,0,0,0,70,0,0,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,5692.08,"Ref_2, Ref_3",0
819,Hylobatidae,Hylobates klossii,10,0,0,0,0,0,70,0,0,20,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,5800,Ref_117,1
820,Hylobatidae,Hylobates agilis,10,0,0,0,0,0,70,0,0,20,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,5650,Ref_117,1
821,Hylobatidae,Hylobates muelleri,10,0,0,0,0,0,70,0,0,20,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,6000,Ref_117,1
822,Hylobatidae,Hylobates moloch,10,0,0,0,0,0,70,0,0,20,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,6500,Ref_117,1
823,Hylobatidae,Hylobates lar,10,0,0,0,0,0,70,0,0,20,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,4892,Ref_117,1
824,Hylobatidae,Hylobates pileatus,10,0,0,0,0,0,70,0,0,20,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,5440,Ref_117,1
825,Hylobatidae,Nomascus concolor,10,0,0,0,0,0,80,0,0,10,Ref_66,ABC,Ar,A,,0,0,1,Ref_1,ABC,6410.47,Ref_58,1
826,Hylobatidae,Nomascus siki,10,0,0,0,0,0,80,0,0,10,Ref_44,ABC,Ar,A,,0,0,1,Ref_1,ABC,6850.16,"Ref_2, Ref_3",0
827,Hylobatidae,Nomascus gabriellae,10,0,0,0,0,0,80,0,0,10,Ref_2,D1,Ar,A,,0,0,1,Ref_1,ABC,6850.16,"Ref_2, Ref_3",0
828,Hylobatidae,Nomascus leucogenys,10,0,0,0,0,0,80,0,0,10,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,7320,Ref_58,1
829,Hylobatidae,Nomascus hainanus,10,0,0,0,0,0,80,0,0,10,Ref_2,D1,Ar,A,,0,0,1,Ref_1,ABC,6850.16,"Ref_2, Ref_3",0
830,Hylobatidae,Symphalangus syndactylus,10,0,0,0,0,0,80,0,0,10,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,10839,Ref_58,1
831,Hominidae,Gorilla gorilla,0,0,0,0,0,0,10,0,0,90,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,131625.52,Ref_117,1
832,Hominidae,Gorilla beringei,0,0,0,0,0,0,10,0,0,90,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,149325.19,Ref_58,1
833,Hominidae,Homo sapiens,10,0,0,0,0,0,60,0,0,30,Ref_3,D2,G,A,,0,0,1,Ref_1,ABC,58540.63,Ref_58,1
834,Hominidae,Pan paniscus,10,0,0,0,0,0,60,0,10,20,Ref_1,ABC,S,A,,0,0,1,Ref_1,ABC,34000.08,Ref_117,1
835,Hominidae,Pan troglodytes,10,0,0,0,0,0,60,0,0,30,Ref_1,ABC,S,A,,0,0,1,Ref_1,ABC,42500,Ref_117,1
836,Hominidae,Pongo abelii,10,0,0,0,10,0,80,0,0,0,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,39696.12,Ref_58,1
837,Hominidae,Pongo pygmaeus,10,0,0,0,10,0,80,0,0,0,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,37000,Ref_117,1
838,Tarsiidae,Tarsius pelengensis,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,Ar,A,,1,1,0,Ref_1,ABC,165,Ref_58,1
839,Tarsiidae,Tarsius pumilus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,Ar,A,,1,1,0,Ref_1,ABC,27.5,Ref_117,1
840,Tarsiidae,Tarsius sangirensis,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,Ar,A,,1,1,0,Ref_1,ABC,165,Ref_58,1
841,Tarsiidae,Tarsius syrichta,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,Ar,A,,1,1,0,Ref_1,ABC,113.5,Ref_117,1
842,Tarsiidae,Tarsius bancanus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,Ar,A,,1,1,0,Ref_1,ABC,94.25,Ref_117,1
843,Tarsiidae,Tarsius dentatus,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,Ar,A,,1,1,0,Ref_1,ABC,110.42,Ref_58,1
844,Tarsiidae,Tarsius tarsier,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,Ar,A,,1,1,0,Ref_1,ABC,168.04,Ref_58,1
845,Aplodontiidae,Aplodontia rufa,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,1003.99,Ref_117,1
846,Sciuridae,Ratufa affinis,10,0,0,0,10,0,30,0,30,20,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,1156.25,Ref_117,1
847,Sciuridae,Ratufa bicolor,10,0,0,0,10,0,30,0,30,20,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,2050,Ref_117,1
848,Sciuridae,Ratufa indica,10,0,0,0,10,0,30,0,30,20,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,1060,Ref_117,1
849,Sciuridae,Ratufa macroura,10,0,0,0,10,0,30,0,30,20,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,1327.08,Ref_117,1
850,Sciuridae,Sciurillus pusillus,0,0,0,0,0,0,30,20,20,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,39,Ref_117,1
851,Sciuridae,Microsciurus alfari,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,87.5,Ref_117,1
852,Sciuridae,Microsciurus santanderensis,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,99.8,Ref_117,1
853,Sciuridae,Microsciurus mimulus,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,120,Ref_117,1
854,Sciuridae,Microsciurus flaviventer,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,92,Ref_117,1
855,Sciuridae,Rheithrosciurus macrotis,0,0,0,0,0,0,100,0,0,0,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,1225,Ref_117,1
856,Sciuridae,Sciurus carolinensis,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,506.5,Ref_117,1
857,Sciuridae,Sciurus nayaritensis,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,697,Ref_117,1
858,Sciuridae,Sciurus niger,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,761.9,Ref_117,1
859,Sciuridae,Sciurus oculatus,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,649.99,Ref_117,1
860,Sciuridae,Sciurus variegatoides,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,485,Ref_117,1
861,Sciuridae,Sciurus vulgaris,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,333,Ref_117,1
862,Sciuridae,Sciurus colliaei,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,498,Ref_117,1
863,Sciuridae,Sciurus aureogaster,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,595,Ref_117,1
864,Sciuridae,Sciurus arizonensis,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,646.99,Ref_117,1
865,Sciuridae,Sciurus yucatanensis,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,225,Ref_117,1
866,Sciuridae,Sciurus alleni,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,434.5,Ref_117,1
867,Sciuridae,Sciurus lis,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,264.3,Ref_117,1
868,Sciuridae,Sciurus deppei,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,190,Ref_117,1
869,Sciuridae,Sciurus aberti,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,623.99,Ref_117,1
870,Sciuridae,Sciurus stramineus,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,433.3,Ref_117,1
