"","id_no","binomial","presence","origin","shape_Area","class","order","family","genus","species","subspecies","common_name","female_maturity_d","litter_or_clutch_size_n","litters_or_clutches_per_y","adult_body_mass_g","maximum_longevity_y","gestation_d","weaning_d","birth_or_hatching_weight_g","weaning_weight_g","egg_mass_g","incubation_d","fledging_age_d","longevity_y","male_maturity_d","inter_litter_or_interbirth_interval_y","female_body_mass_g","male_body_mass_g","no_sex_body_mass_g","egg_width_mm","egg_length_mm","fledging_mass_g","adult_svl_cm","male_svl_cm","female_svl_cm","birth_or_hatching_svl_cm","female_svl_at_maturity_cm","female_body_mass_at_maturity_g","no_sex_svl_cm","no_sex_maturity_d","syn_name1","syn_name_sub1","syn_name2","syn_name_sub2","syn_name3","syn_name_sub3","syn_name4","syn_name_sub4","syn_name5","syn_name_sub5","syn_name6","syn_name_sub6"
"2812",13924,"Muntiacus crinifrons",1,1,0.042180985,"Mammalia","Artiodactyla","Cervidae","Muntiacus","crinifrons",-999,"Black Muntjac",-999,1,-999,18590.01,11.975,195.57,-999,-999,-999,-999,-999,-999,11.975,-999,-999,-999,-999,-999,-999,-999,-999,132,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2813",13927,"Muntiacus feae",1,1,7.256573946,"Mammalia","Artiodactyla","Cervidae","Muntiacus","feae",-999,"Fea's Muntjac",-999,1.22,-999,21999.99,11.64166667,195.57,-999,-999,-999,-999,-999,-999,11.64166667,-999,-999,-999,-999,-999,-999,-999,-999,132,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2814",13926,"Muntiacus gongshanensis",1,1,7.79201456,"Mammalia","Artiodactyla","Cervidae","Muntiacus","gongshanensis",-999,"Gongshan Muntjac",-999,-999,-999,18590.01,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2815",136831,"Muntiacus montanus",1,1,1.786855335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2816",42190,"Muntiacus muntjak",1,1,59.57962579,"Mammalia","Artiodactyla","Cervidae","Muntiacus","muntjak",-999,"Red Muntjac",272,1.17,1.35,17611.59,18.8,210,60.936,1310.8,-999,-999,-999,-999,17.6,332,0.65982204,-999,-999,-999,-999,-999,-999,115.7495,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2817",136293,"Muntiacus puhoatensis",1,1,0.040206137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2818",136479,"Muntiacus putaoensis",1,1,8.00089193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2819",42191,"Muntiacus reevesi",1,1,201.4915328,"Mammalia","Artiodactyla","Cervidae","Muntiacus","reevesi",-999,"Reeves' Muntjac",274,1,1.5,13499.94,23.2,208.79096,-999,1050,-999,-999,-999,-999,23.125,-999,0.588980151,-999,-999,-999,-999,-999,-999,132,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2820",13928,"Muntiacus rooseveltorum",1,1,3.51427762,"Mammalia","Artiodactyla","Cervidae","Muntiacus","rooseveltorum",-999,"Roosevelt Muntjac",274,1,1.5,13499.94,23.2,208.79096,-999,1050,-999,-999,-999,-999,21.39583333,-999,0.588980151,-999,-999,-999,-999,-999,-999,132,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2821",44704,"Muntiacus truongsonensis",1,1,0.608958885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2822",136551,"Muntiacus vaginalis",1,3,0.0043611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2823",44703,"Muntiacus vuquangensis",1,1,6.853676154,"Mammalia","Artiodactyla","Cervidae","Muntiacus","vuquangensis",-999,"Large-antlered Muntjac",-999,-999,-999,36690.82,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2824",1589,"Murexia habbema",1,1,11.74276295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2825",13930,"Murexia longicaudata",1,3,0.031331329,"Mammalia","Dasyuromorphia","Dasyuridae","Murexia","longicaudata",-999,"Short-furred Dasyure",258.74,3.8,-999,126.79,-999,19.5,106.54,-999,-999,-999,-999,-999,-999,-999,-999,54,102,-999,-999,-999,-999,23.2715,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2826",1591,"Murexia melanurus",1,1,25.40194713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2827",1587,"Murexia naso",1,1,14.77533844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2829",13935,"Muriculus imberbis",1,1,0.42426692,"Mammalia","Rodentia","Muridae","Muriculus","imberbis",-999,"Ethiopian Striped Mouse",-999,-999,-999,18.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.5,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2830",13936,"Murina aenea",1,1,4.738721399,"Mammalia","Chiroptera","Vespertilionidae","Murina","aenea",-999,"Bronze Tube-nosed Bat",-999,-999,-999,7.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2831",13937,"Murina aurata",1,1,8.069001302,"Mammalia","Chiroptera","Vespertilionidae","Murina","aurata",-999,"Little Tube-nosed Bat",-999,-999,-999,4.27,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2832",13938,"Murina cyclotis",1,1,148.6808212,"Mammalia","Chiroptera","Vespertilionidae","Murina","cyclotis",-999,"Round-eared Tube-nosed Bat",-999,2,-999,9.35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2833",13939,"Murina florium",1,1,2.883310095,"Mammalia","Chiroptera","Vespertilionidae","Murina","florium",-999,"Flores Tube-nosed Bat",-999,-999,-999,4.41,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2834",13940,"Murina fusca",1,1,0.008543617,"Mammalia","Chiroptera","Vespertilionidae","Murina","fusca",-999,"Dusky Tube-nosed Bat",-999,-999,-999,7.54,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2835",136558,"Murina harrisoni",1,1,0.03061418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2836",136409,"Murina hilgendorfi",1,1,428.2790164,"Mammalia","Chiroptera","Vespertilionidae","Murina","hilgendorfi",-999,"Hilgendorf's Tube-nosed Bat",-999,1.5,-999,7.54,16,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2837",13942,"Murina huttoni",1,1,0.70446656,"Mammalia","Chiroptera","Vespertilionidae","Murina","huttoni",-999,"Hutton's Tube-nosed Bat",-999,-999,-999,7.56,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2838",13943,"Murina leucogaster",1,1,8.287604346,"Mammalia","Chiroptera","Vespertilionidae","Murina","leucogaster",-999,"Greater Tube-nosed Bat",-999,-999,-999,7.54,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2839",13944,"Murina puta",1,1,3.180001875,"Mammalia","Chiroptera","Vespertilionidae","Murina","puta",-999,"Taiwanese Tube-nosed Bat",-999,-999,-999,6.91,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2840",13945,"Murina rozendaali",1,1,1.062873605,"Mammalia","Chiroptera","Vespertilionidae","Murina","rozendaali",-999,"Gilded Tube-nosed Bat",-999,-999,-999,5.61,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2841",29485,"Murina ryukyuana",1,1,0.022781685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2842",13947,"Murina suilla",1,1,59.5796239,"Mammalia","Chiroptera","Vespertilionidae","Murina","suilla",-999,"Brown Tube-nosed Bat",-999,-999,-999,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2843",13948,"Murina tenebrosa",1,1,0.044171175,"Mammalia","Chiroptera","Vespertilionidae","Murina","tenebrosa",-999,"Gloomy Tube-nosed Bat",-999,-999,-999,6.38,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2844",13949,"Murina tubinaris",1,1,79.45122336,"Mammalia","Chiroptera","Vespertilionidae","Murina","tubinaris",-999,"Scully's Tube-nosed Bat",-999,1.37,-999,6.505,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2845",13950,"Murina ussuriensis",1,1,0.010097205,"Mammalia","Chiroptera","Vespertilionidae","Murina","ussuriensis",-999,"Ussurian Tube-nosed Bat",-999,-999,-999,4.48,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2846",13952,"Mus baoulei",1,1,8.682542396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2847",13953,"Mus booduga",1,1,254.8095263,"Mammalia","Rodentia","Muridae","Mus","booduga",-999,"Little Indian Field Mouse",-999,6.34,-999,11.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2848",13954,"Mus bufo",1,1,5.67786627,"Mammalia","Rodentia","Muridae","Mus","bufo",-999,"Toad Mouse",-999,-999,-999,8.88,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2849",13955,"Mus callewaerti",1,1,1.14404514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2850",13956,"Mus caroli",1,5,4.605088178,"Mammalia","Rodentia","Muridae","Mus","caroli",-999,"Ryukyu Mouse",53.355,5.805,4.57,18.65,6,19.6,21.91392,1.25,8.95,-999,-999,-999,4,42,0.082135524,-999,15.3,18,-999,-999,-999,9.5,-999,-999,2.199,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2851",13957,"Mus cervicolor",1,5,4.72224822,"Mammalia","Rodentia","Muridae","Mus","cervicolor",-999,"Fawn-colored Mouse",-999,4.265,-999,17.7,3.158333333,18.6917,-999,1.5,-999,-999,-999,-999,3.158333333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2852",13958,"Mus cookii",1,1,44.93556884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2853",13959,"Mus crociduroides",1,1,0.453280035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2854",136641,"Mus cypriacus",1,1,0.916136234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2855",13960,"Mus famulus",1,1,0.115667605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2856",13961,"Mus fernandoni",1,1,0.00406535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2857",136280,"Mus fragilicauda",1,1,0.01903704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2858",13962,"Mus goundae",1,1,0.02587035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2859",13963,"Mus haussa",1,1,182.0935274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2860",13964,"Mus indutus",1,1,128.9632477,"Mammalia","Rodentia","Muridae","Mus","indutus",-999,"Desert Pygmy Mouse",60,4.24,4,7.25,4.3,20.39212,21,0.97,3.33,-999,-999,-999,3.1,77,0.085147159,-999,-999,8,-999,-999,-999,8.2,-999,-999,2.549,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2861",13966,"Mus macedonicus",1,1,121.9527689,"Mammalia","Rodentia","Muridae","Mus","macedonicus",-999,"Macedonian Mouse",53.355,6.07,4.57,20.5,6,19.6,21.91392,1.25,8.95,-999,-999,-999,5,42,0.082135524,-999,15.3,18,-999,-999,-999,9.5,-999,-999,2.199,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2862",13967,"Mus mahomet",1,1,6.083662845,"Mammalia","Rodentia","Muridae","Mus","mahomet",-999,"Mahomet Mouse",72.19886,8.595,2,41.5,2.908333333,23.53786,20.50042,2.07,12.685,-999,-999,-999,2.575,-999,0.087255305,-999,-999,-999,-999,-999,-999,12.4,-999,-999,3.07,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2863",13968,"Mus mattheyi",1,1,24.87874998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2864",13969,"Mus mayori",1,1,0.02667321,"Mammalia","Rodentia","Muridae","Mus","mayori",-999,"Mayor's Mouse",-999,2.975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2865",13970,"Mus minutoides",1,1,160.0747194,"Mammalia","Rodentia","Muridae","Mus","minutoides",-999,"Southern African Pygmy Mouse",60,4.18,4,7.585,4.3,20.39212,21,0.97,3.33,-999,-999,-999,3.1,77,0.085147159,-999,-999,8,-999,-999,-999,8.2,-999,-999,2.549,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2866",135725,"Mus musculoides",1,1,213.331853,"Mammalia","Rodentia","Muridae","Mus","musculoides",-999,"Subsaharan Pygmy Mouse",60,4.18,4,7.585,4.3,20.55106,21.00042,0.97,3.33,-999,-999,-999,3.1,77,0.085147159,-999,-999,8,-999,-999,-999,7.1835,-999,-999,2.549,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2867",13972,"Mus musculus",1,5,5891.597598,"Mammalia","Rodentia","Muridae","Mus","musculus",-999,"House Mouse",53.355,6.07,4.57,20.5,6,19.6,21.91392,1.25,8.95,-999,-999,-999,5,42,0.082135524,-999,15.3,18,-999,-999,-999,9.5,-999,-999,2.199,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2868",13973,"Mus neavei",1,1,0.23785555,"Mammalia","Rodentia","Muridae","Mus","neavei",-999,"Neave's Mouse",60,4.18,4,7.585,4.3,20.39212,21,0.97,3.33,-999,-999,-999,3.1,77,0.085147159,-999,-999,8,-999,-999,-999,8.2,-999,-999,2.549,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2869",13974,"Mus orangiae",1,1,6.467357165,"Mammalia","Rodentia","Muridae","Mus","orangiae",-999,"Orange Mouse",60,4.18,4,7.585,4.3,20.39212,21,0.97,3.33,-999,-999,-999,3.1,77,0.085147159,-999,-999,8,-999,-999,-999,8.2,-999,-999,2.549,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2870",13975,"Mus oubanguii",1,1,6.338266639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2871",13976,"Mus pahari",1,1,0.180334495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2872",13977,"Mus phillipsi",1,1,35.62494655,"Mammalia","Rodentia","Muridae","Mus","phillipsi",-999,"Phillips's Mouse",-999,4.265,-999,17.7,3.158333333,18.6917,-999,1.5,-999,-999,-999,-999,3.158333333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2873",13978,"Mus platythrix",1,1,0.214982895,"Mammalia","Rodentia","Muridae","Mus","platythrix",-999,"Flat-haired Mouse",-999,6.315,-999,28.64,1.916666667,-999,-999,-999,-999,-999,-999,-999,1.916666667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2874",13979,"Mus saxicola",1,1,72.78240689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2875",13980,"Mus setulosus",1,1,38.04298068,"Mammalia","Rodentia","Muridae","Mus","setulosus",-999,"Peters's Mouse",-999,3.92,-999,11.18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2876",13981,"Mus setzeri",1,1,1.02211156,"Mammalia","Rodentia","Muridae","Mus","setzeri",-999,"Setzer's Mouse",-999,-999,-999,6.65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2877",13982,"Mus shortridgei",1,1,0.42533341,"Mammalia","Rodentia","Muridae","Mus","shortridgei",-999,"Shortridge's Mouse",-999,6.315,-999,28.64,1.916666667,-999,-999,-999,-999,-999,-999,-999,1.916666667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2878",13983,"Mus sorella",1,1,1.63256096,"Mammalia","Rodentia","Muridae","Mus","sorella",-999,"Thomas's Mouse",50.83906,5.2,3,12.535,0.083333333,20.39212,27.75056,1.295,4.5,-999,-999,-999,0.083333333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2879",13984,"Mus spicilegus",1,1,96.15709691,"Mammalia","Rodentia","Muridae","Mus","spicilegus",-999,"Mound-building Mouse",64.71,6.07,4.535,19.9,6,19.6,21.91392,1.25,8.95,-999,-999,-999,4,42,0.082135524,-999,15.3,18,-999,-999,-999,8.4935,-999,-999,2.199,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2880",13985,"Mus spretus",1,1,26.70931977,"Mammalia","Rodentia","Muridae","Mus","spretus",-999,"Western Mediterranean Mouse",42,5.805,4.57,19.9,6,19.6,21.70696,1.25,8.95,-999,-999,-999,4,49,0.082135524,-999,15.3,17.22,-999,-999,-999,9.5,-999,-999,2.199,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2881",13986,"Mus tenellus",1,1,15.9771768,"Mammalia","Rodentia","Muridae","Mus","tenellus",-999,"Delicate Mouse",-999,1.94,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2882",13987,"Mus terricolor",1,3,0.660495915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2883",13988,"Mus triton",1,1,7.13126428,"Mammalia","Rodentia","Muridae","Mus","triton",-999,"Gray-bellied Mouse",50.83906,5.2,3,12.535,0.083333333,20.39212,27.75056,1.295,4.5,-999,-999,-999,0.083333333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
